"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"d6f588fe-f39a-4da8-8127-2ebe7471f9b8"	"2024-02-09T20:40:09+00:00"	"2.5"	"35296"	"19400"	"18068"	"15000"	"0.691"	"0.654"	"1.64"	"1.637"	"-5000"	"-5000"	"-38485"	"-39712"
"d6f588fe-f39a-4da8-8127-2ebe7471f9b8"	"2024-02-09T20:40:09+00:00"	"50"	"36336"	"16832"	"16192"	"15000"	"0.601"	"0.583"	"1.635"	"1.632"	"-5000"	"-5000"	"-42577"	"-43108"
"d6f588fe-f39a-4da8-8127-2ebe7471f9b8"	"2024-02-09T20:40:09+00:00"	"97.5"	"37376"	"14264"	"14316"	"15000"	"0.515"	"0.517"	"1.63"	"1.627"	"-5000"	"-5000"	"-46659"	"-46495"
"96a3f59b-7187-4317-bb57-614d2c9fc494"	"2024-02-09T20:40:09+00:00"	"2.5"	"35480"	"12560"	"12844"	"15000"	"0.495"	"0.503"	"1.64"	"1.637"	"-5000"	"-5000"	"-45627"	"-45237"
"96a3f59b-7187-4317-bb57-614d2c9fc494"	"2024-02-09T20:40:09+00:00"	"50"	"36328"	"9776"	"11584"	"15000"	"0.407"	"0.457"	"1.635"	"1.632"	"-5000"	"-5000"	"-49620"	"-47703"
"96a3f59b-7187-4317-bb57-614d2c9fc494"	"2024-02-09T20:40:09+00:00"	"97.5"	"37176"	"6992"	"10324"	"15000"	"0.323"	"0.412"	"1.63"	"1.627"	"-5000"	"-5000"	"-53605"	"-50161"
"e6bce9bb-c1c0-413f-8fc7-7016bfaf01d9"	"2024-02-09T20:40:09+00:00"	"2.5"	"35344"	"21216"	"21080"	"15000"	"0.742"	"0.738"	"1.64"	"1.637"	"-5000"	"-5000"	"-36748"	"-36778"
"e6bce9bb-c1c0-413f-8fc7-7016bfaf01d9"	"2024-02-09T20:40:09+00:00"	"50"	"36176"	"19520"	"19424"	"15000"	"0.678"	"0.675"	"1.635"	"1.632"	"-5000"	"-5000"	"-39628"	"-39615"
"e6bce9bb-c1c0-413f-8fc7-7016bfaf01d9"	"2024-02-09T20:40:09+00:00"	"97.5"	"37008"	"17824"	"17768"	"15000"	"0.617"	"0.615"	"1.63"	"1.627"	"-5000"	"-5000"	"-42499"	"-42444"
"f64c0208-fa43-4260-a772-35155af379b7"	"2024-02-09T20:40:09+00:00"	"2.5"	"35672"	"17816"	"18340"	"15000"	"0.64"	"0.654"	"1.64"	"1.637"	"-5000"	"-5000"	"-40686"	"-40055"
"f64c0208-fa43-4260-a772-35155af379b7"	"2024-02-09T20:40:09+00:00"	"50"	"36632"	"15520"	"16480"	"15000"	"0.56"	"0.586"	"1.635"	"1.632"	"-5000"	"-5000"	"-44373"	"-43303"
"f64c0208-fa43-4260-a772-35155af379b7"	"2024-02-09T20:40:09+00:00"	"97.5"	"37592"	"13224"	"14620"	"15000"	"0.485"	"0.522"	"1.63"	"1.627"	"-5000"	"-5000"	"-48051"	"-46542"
"6e63a284-632a-4ccc-99b6-712bc99c9315"	"2024-02-09T20:40:09+00:00"	"2.5"	"35528"	"22060"	"20760"	"15000"	"0.762"	"0.725"	"1.64"	"1.637"	"-5000"	"-5000"	"-36206"	"-37399"
"6e63a284-632a-4ccc-99b6-712bc99c9315"	"2024-02-09T20:40:09+00:00"	"50"	"37120"	"17528"	"16696"	"15000"	"0.607"	"0.584"	"1.635"	"1.632"	"-5000"	"-5000"	"-43163"	"-43884"
"6e63a284-632a-4ccc-99b6-712bc99c9315"	"2024-02-09T20:40:09+00:00"	"97.5"	"38712"	"12996"	"12632"	"15000"	"0.465"	"0.455"	"1.63"	"1.627"	"-5000"	"-5000"	"-50105"	"-50352"
